original_filename,page,file_url,platform_link,starts,text,hours,asset_id,hours_num
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F266dd6a3-e1b6-40cc-96e8-5da5b7aafe14%2F20231210_162051-23_26_4.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/a7a46243-bf17-4912-aaae-5a836b91f8de.jpeg?expires=1711738818&or=0&s=72e5be1d9ab6a4999e3b66cea4754950,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/dc79fdf7-ed2f-11ee-8eb7-221e535af36b,,INITIALS DEEP SEA ELECTRONICS DSE 7120 MKII Remote Start Input C Common Alarm 霄 2 O AUTO,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F266dd6a3-e1b6-40cc-96e8-5da5b7aafe14%2F20231210_161931-0_13_1.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/27d8ad61-fc45-4885-aa74-512a054c4f12.jpeg?expires=1711738818&or=0&s=1327d85214f86b15a640a89885c78b6e,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/dbb664a1-ed2f-11ee-91a6-4aca75adb6cb,,801114 UNHCR B A ZHONGLING 6120U Genset Controller Alarm A Running OK 1/2 KAIZHOU Generator Mains Close C / O Load C / O Close Open Open Man Auto Test Menu Start FUEL METER Stop on load m AUTO I CONTROLLER,,801114,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F266dd6a3-e1b6-40cc-96e8-5da5b7aafe14%2F20231210_161850-0_3_28.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/9bff74b9-8736-4dc2-9ecf-2e53dd18ccdb.jpeg?expires=1711738818&or=0&s=b1411febefd2bd566a919f60e0b556c6,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/da059710-ed2f-11ee-919b-4aca75adb6cb,,UNHCR B A ZHONGLING 6120U Genset Controller Alarm A OK 1/2 ୦୦୧ Running 0 5 KAIZHOU Generator Close C / O Load CIO Close Open Open FUEL METER Auto Test load Menu Start Stop Man on mm JULD ( AUTO,,801112,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F55c5e8a0-6c68-45e6-b6db-af5207bdbc87%2FPHOTO-2023-12-19-15-40-02-12_3_10.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/1d55eb40-eb8a-4d8d-8758-d00ce44a06ce.jpeg?expires=1711738818&or=0&s=7709917af1bd5a232ce91655a199505b,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d8933f9b-ed2f-11ee-8ead-221e535af36b,,DSE Deep Sea Electronics 2647h 11 H 54m A O AUTO Stop Auto Start ERGENC,2647h,,2647
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F55c5e8a0-6c68-45e6-b6db-af5207bdbc87%2FIMG_3421-11_55_53.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/7681cdf0-39b1-46be-abe6-a02cf3ebadd2.jpeg?expires=1711738818&or=0&s=663e813dcaa4f7203cf3e818676b0d5c,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d8274bae-ed2f-11ee-8a74-161cfd66d21b,2464,wbroadcrown BC 7210 Engine Run . Time Remote Sta 18089h 20m Ready To L 2464 Start ( s ) Common Ala Gen Not in A,18089h 20m,,18089
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F48ddd812-3107-43fa-bd76-c42b445e032f%2FIMG-20231212-WA0020-11_42_4.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/898f30a3-4da4-4f78-b8f5-1b46e9e124d5.jpeg?expires=1711738818&or=0&s=7c2fae8d78d40fddcbdebd0e82dda437,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d78cd6b3-ed2f-11ee-8ea3-221e535af36b,291,"LIXISE
 Starts    29
 RunHours  63:05:33
 Energy  509.3kWH
 2123-12-03 ( 5 ) 20:03:19
 STOP  MAN PANO  START",669,,669
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F48ddd812-3107-43fa-bd76-c42b445e032f%2FIMG-20231208-WA0029-11_31_6.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/65d1c78a-e569-4ddc-a628-d10df5aa32e7.jpeg?expires=1711738818&or=0&s=c04c42abd9e8d2c240e258f1e81d44d1,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d6316089-ed2f-11ee-8a68-161cfd66d21b,913,Starts 913 A RunHours 1642 : 49 : 24 Energy 3180.8kWH 1970-01-01 ( 4 ) 00:00:17 STOP MAN AUTO START SET AUTO,1642,,1642
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F46a16f00-b137-4884-8f89-1f947dac95b9%2Fpower_screen_Irbid_office-19_47_19.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/1d5d3b37-4276-4dad-8bd2-35d9cd198f91.jpeg?expires=1711738818&or=0&s=e2d6615bac98e4d172d35f29ff8df065,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d5366659-ed2f-11ee-8a52-161cfd66d21b,,"Alternator Dala
 Help


											  C

				 OK",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F46a16f00-b137-4884-8f89-1f947dac95b9%2Fpower_screen_garden_camp-19_48_25.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/a439f416-24f1-4c25-9760-d0cf6981ce7d.jpeg?expires=1711738818&or=0&s=5ab4eb5619639c9219da5716f35fb3bd,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d4c28c59-ed2f-11ee-9183-4aca75adb6cb,,Genset Running Remote Start Off Not in Auto Genset Data ( Alt Voltage Shutdown Total KVA KVA Rating 110.0kVA Warning Reset Line Freq 0.00Hz Eng Hrs 107.72hrs Manual Start Auto D C OK A Stop PowerCommand 0000-8164-05,107.72hrs,,107.72
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F45afa99b-ba60-4b04-a14e-ea40f67be758%2F20231220_IRNES_Panel-14_34_2.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/52fa76bd-b227-4d9a-9b94-4c7f7c15694c.jpeg?expires=1711738818&or=0&s=a0da7ea901fef861ff23cbf7d0135453,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d47729d3-ed2f-11ee-8e9a-221e535af36b,,EN AMF 3.4L KO EN - KO ELECTRONIC 20 / 12 / 23 - Wednesday CONTROL SYSTEMS 14:16:14 ESC MENU ☑ ENGINE HAS STOPPED MAN AUTO TEST OFF 597479 UNHCR,,597479,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F42a7dd3f-5c00-4cfe-ae72-459092c9f06b%2FIMG_20240229_092111-11_4_6.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/174e65ac-14ec-4279-8902-a53413ec7557.jpeg?expires=1711738818&or=0&s=57e4e99081c7835b0f0a0fb26e025f39,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/d41dec52-ed2f-11ee-aa4b-52f8dd295e24,,SIGHT ENCY PAT,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F42a7dd3f-5c00-4cfe-ae72-459092c9f06b%2F864550_IMG_20240229_091834-11_9_51.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/79fc5081-a2dd-4691-9ad7-d501ac8df61c.jpeg?expires=1711738818&or=0&s=5f396264e84b74e1402eef024df617c3,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/cffa2435-ed2f-11ee-916b-4aca75adb6cb,,UNHCR DEEP SEA ELECTRONICS MKII DSE DSE 8610 Remote Start On Load Common Alarm High Coolant Temp Low Oil Pressure 康 2 AUTO,,864550,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F36ba9e3d-dd1f-40af-aba8-7430c4b7cc9a%2FIMG_3627-11_1_25.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/1ba66b19-bdde-43ce-96e4-7bb42ab6d3cc.jpeg?expires=1711738818&or=0&s=e7af099a07f584267366bf5388e76872,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/cff801e0-ed2f-11ee-aa23-52f8dd295e24,,"833011
XJ0131740
UNHCR B
CAT
2
H
20m 0
H
+
O TAUTO
Stop Auto Start

CUSTOMER SERVICE CD
CATERPILLAR",2h 20m,833011,2
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F42a7dd3f-5c00-4cfe-ae72-459092c9f06b%2F775571_IMG_20240229_092348-11_12_24.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/66bc8a95-12eb-4881-8b8a-b8f644ce394b.jpeg?expires=1711738818&or=0&s=55c7056140dd73af3516b9d29a406154,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/cff4b3eb-ed2f-11ee-8a2e-161cfd66d21b,,DSE DEEP SEA ELECTRONICS DSE 7320 MKII 775571 KKKN 2 O AUTO PUSH AWARNING ن AU PLS KEEP AWAY FROM THE AUTOMATIC AUTO GENERTOR BECAUSE IT MAY BE STARTED AT ANY TIME . NW - 2019-07 Oil Heater Water Heater POWER ON LAMP POWER ON OFF ON OFF,,775571,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F34dd9a7b-3acb-4817-ac95-7018e6050549%2Fphoto_2023-12-20_10-31-11-10_32_22.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/e502391f-6d0d-4e96-b410-dcaef40ca075.jpeg?expires=1711738818&or=0&s=6f1b72450856963f49c5c0b073c92b1b,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/cf8b2f79-ed2f-11ee-8a29-161cfd66d21b,,Standby Alarm L1-2 0.0 v SPD RPM L2-3 0.0 v OPL 0 Кра O Warning L3-1 0.0 HT 20 Running LOADⓇ BAT 13.8V ESC 1972-11-18 19:14:49 Saturday 貫 9 OOOO C / O C / O Stop Man • Test Auto ● Mute Start m AUTO I CONTROLLER,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F23cddbbe-ea8a-407c-ab89-9095ab954a5f%2FIMG_0133-10_33_55.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/be05d4e4-f0b4-4ae9-a37f-5a9cfaa25c01.jpeg?expires=1711738818&or=0&s=efe31fdf3546e5ed3761d89d88e06bb2,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/cf326196-ed2f-11ee-8e69-221e535af36b,,"DEEP SEA ELECTRONICS DSE 7110 MKII OSE LIN 233 v QLIN L2N 231 v L3N 235 y ENCY E STOP O AUTO 751783 UNHCR DIESEL GENERATOR SET UNIQUE QUALITY , RELIABILITY Maintenance Time table of Diesel Generating Set Content Every Every Every Every air Day Clearage 4 4 4 4 Level of engine of 4 V 4 Crankcie Brow 4 4 Rimes in maine ar 18000",,751783,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F266dd6a3-e1b6-40cc-96e8-5da5b7aafe14%2FWhatsApp_Image_2023-12-28_at_11.00.40_b1b913e8-23_49_29.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/9e4acd7b-184a-4ec5-af5a-a83a76e6749a.jpeg?expires=1711738818&or=0&s=ae1a7e96c16820b0dcfaf78a26fd24ae,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/99689936-ed2f-11ee-8869-161cfd66d21b,,"DSE AUTO D Made in U.K. A UYARIWARNING WARNING High Voltage aksa POWER GENERATION ACTIVE POWER DIESEL 28 Dec 2023 , 10:51",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F266dd6a3-e1b6-40cc-96e8-5da5b7aafe14%2FWhatsApp_Image_2023-12-28_at_10.59.59_9622d0cc-23_47_44.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/5e1f0d4a-ecee-4d3a-90fe-c844b5fdd351.jpeg?expires=1711738818&or=0&s=61931b1c7374b3b7bc3ec3d9d6ef6f92,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/989c185d-ed2f-11ee-8ff4-4aca75adb6cb,,"DSE AUTO Made in U.K. AUYARI / WARNING WARNING BARCINIC SHOCK HAZARD High Voltage aksa GENERATION ACTIVE POWER DIESEL 28 Dec 2023 , 10:53",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2F266dd6a3-e1b6-40cc-96e8-5da5b7aafe14%2FWhatsApp_Image_2023-12-28_at_10.01.01_a70c7d92-23_53_0.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/9dbef0b1-053e-43b3-850b-6569f1e17f95.jpeg?expires=1711738818&or=0&s=80f487fdadcb2474207160e8737bfcc1,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/972accaa-ed2f-11ee-8ff3-4aca75adb6cb,,DSE I AUTO Made in U.K. 766822,,766822,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fc1dad181-a258-469a-a1f5-4553ce0989f0%2FWhatsApp_Image_2024-02-28_at_1.46.12_PM-9_26_44.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/6e8c3d4e-b2d9-4443-b7f5-942f0d31e11a.jpeg?expires=1711738818&or=0&s=39f1c1eb7d2b045710bf500103980ff6,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/963ef767-ed2f-11ee-8cba-221e535af36b,,Genset Running ( ) Remote Start Not in Auto Shutdown : Waming 1 $ 480V AC ns Power Generation,,,1
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fbf9ccf96-7521-4bad-96ee-1bc43e32e495%2FControl_Panel_IRNKM-9_41_59.JPG,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/ab54649c-007d-4078-99e2-07284ed74db8.jpeg?expires=1711738818&or=0&s=591283df87ce24217933f0ac1a9eb58c,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/951447cd-ed2f-11ee-8fe6-4aca75adb6cb,,DEIF Gen - Set Controller GC - 1F AMF 41 Od Oh Load Transfer Power Alarm Y2 Od Oh Low water level L Run hours 210h ESC AUT TEST O MAN,210h,,210
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_100957971-17_29_43.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/31272d60-7fee-4ce0-b89b-04212c09b5a0.jpeg?expires=1711738818&or=0&s=7b490f59938ac822756ff8bad860724a,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/946e57aa-ed2f-11ee-8ca4-221e535af36b,,DSE DEEP SEA ELECTRONICS DSE 7320 MKII On Load L - N 232 V 109 A L - L 403 V 50.0 Hz -74 kW -0.97 Ld 1 KKKKK AUTO,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_100518317-17_3_9.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/35d7ea40-6b4f-4634-8892-79a688150c65.jpeg?expires=1711738818&or=0&s=198a59c882e574eb67fd8bda6832ebc1,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/9351844a-ed2f-11ee-87f9-161cfd66d21b,,UNHCR B CAT® ACK RESET EVENT LOG 0 kPa 43 ° C 12.8 V 0 rpm 386.4 hrs STOPPED RUN AUTO STOP @@@ AC ENGINE MAIN MENU OK EMCP 4.1,386.4,561750,386.4
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_065948324-16_59_40.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/38c1827d-0350-468a-9fea-3919f352bd52.jpeg?expires=1711738818&or=0&s=91203851085a0a935ea390591e280449,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/92bda614-ed2f-11ee-87f8-161cfd66d21b,,UNHCR CAT ACK RESET EVENT LOG H / W 4509596-00 CAT S / N : 0878E045TY RUN AUTO STOP די AC ENGINE MAIN MENU OK EMCP 4.1,,561749,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FPXL_20231211_065822561-17_40_58.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/7dcd818a-27f0-4b51-a486-91d2cdd5368a.jpeg?expires=1711738818&or=0&s=2252810dbcfaf9346868021f98c116bb,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/90c6fcd3-ed2f-11ee-87eb-161cfd66d21b,,DANGER THIS MACHINE IS REMOTELY CONTROLLED AND MAY START WITHOUT WARNING About Variant 6120 DSE Application V2.4.1 USB ID 6C283799EF C B AUTO Made in U.K. 749004 UNHCR,,749004,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fb7a2e975-e244-46cf-8926-180bb2d31249%2FIMG-20231211-WA0022-17_19_57.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/66e3c446-c0c3-4379-88c1-3e3bb43925f2.jpeg?expires=1711738818&or=0&s=557b675d145c91fae4db58792d7974e9,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/90197498-ed2f-11ee-8c8d-221e535af36b,,DSE Deep Sea Electronics 1724h 28m O AUTO | Stop Auto Start Emergency Button,1724h 28m,,1724
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fafdd06db-404e-4c71-814b-6070dd8d6221%2FControl_Screen-9_30_45.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/a0c539fd-cb03-4807-b0f8-19c7dab7691f.jpeg?expires=1711738818&or=0&s=5f36def80b981beb7bddda97f2f5ca8d,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8fd8b6d0-ed2f-11ee-9071-4e69b49d15d5,,SVF SERVICIO TECNICO - MANTENIMIENTO - REPUESTOS Quito : Av . Eloy Alfare entre Arupes y Aceitunas Telfs : 248 1377-2481378 Danko FIAT InteliLite NT AMF 20 ComAp ▷ OFF MAN UT TEST Mode Mode Start 776486 Listo Operked O + O O + O 1 PE 0.00 Horn Fault Stop RPM reset reset Sin Time 0 Page Peligro Alto Voltaje Enter 1/0 1/0 A012 Light Switch EMERGENCE Alam Indication Power Switch ATENCIÓN No manipule el se Galaxy S20 FE generador cuando ponga en marcha 7 de diciembre de 2023 4:09 p.m.,,776486,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fabaf729e-e4ba-4a8f-ac23-c175d239b05e%2FWhatsApp_Image_2023-12-19_at_08.43.21-13_31_23.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/6ca240e4-b9a9-4402-95a9-75fbeffbe368.jpeg?expires=1711738818&or=0&s=364cc50e32e33cdfe468d582fe3093a1,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8e2dde0e-ed2f-11ee-8c73-221e535af36b,,"CAT 00

CA  Δ
A
ACK  RESET EVENT LOG

RUN  AUTO  STOP

AC  ENGINE MAIN MENU

OK

EMCP 4.1",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fabaf729e-e4ba-4a8f-ac23-c175d239b05e%2FWhatsApp_Image_2023-12-19_at_08.43.18-13_28_6.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/40291bd9-ca67-4fdb-9a51-511c99f6e0e3.jpeg?expires=1711738818&or=0&s=e622679048782b1be49b00f88e1c231b,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8e001c1e-ed2f-11ee-8fae-4aca75adb6cb,,APM Ο Β OLE ALARM RUN Hz STOP AUTO START I >>> A,,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa0801365-d437-476b-9f20-6e45dd84a627%2FPantalla-21_0_10.jpg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/33fdbc09-fee9-491d-b08b-5fdb53a36cb9.jpeg?expires=1711738818&or=0&s=2a8dcf4cdd7cec27a9e6baa72564fa83,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8d82e433-ed2f-11ee-87c7-161cfd66d21b,,"Telfs

mtu DETROIT DIESEL

InteliLite NT AMF 20 ComAp
OFF MAN AUT TEST Mode Mode Start
Listo OOOO
OperRed
KW 0.00 PF Horn Fault Stop
0 reset reset
0

Page IIL
G
Enter 1/0 1/0",,,
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_16.41.30_1-16_42_15.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/3673fcfa-cb38-47a5-b903-4deced4131e3.jpeg?expires=1711738818&or=0&s=d03965315f4af9b3134e0a451d36b264,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8d37202d-ed2f-11ee-8f94-4aca75adb6cb,2977,ROLLER 6120 Engine Run Time A 7265h 4m 2977Start ( s ) AUTO,7265h 4m,,7265
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_16.07.51_1-16_8_11.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/1c3a1c04-276a-4858-ada0-0d4db096641a.jpeg?expires=1711738818&or=0&s=9d29c54a3711d3376aa5247d5e0f0a92,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8b6d5a7b-ed2f-11ee-8c57-221e535af36b,,DSE Deep Sea Electronics 2819h 39m AUTO I Stop Auto Start Power Switch Alarm Indication MERGENCE,2819h,,2819
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_15.36.52-15_40_49.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/1e529e9c-5800-4064-861f-82d6ce8a23f0.jpeg?expires=1711738818&or=0&s=312ecefc788c3436c0399b539cc5a138,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8af567ed-ed2f-11ee-9031-4e69b49d15d5,,SE  Deep Sea Electronics 6118h 45 O 0 ΠΙ,6118h,,6118
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_15.31.45-15_32_14.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/6f7849c4-9d61-420b-be7c-d6e35b0caec6.jpeg?expires=1711738818&or=0&s=0bb5afe251739924e25f2f9f6dcc168b,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8ad5b5e4-ed2f-11ee-8f7d-4aca75adb6cb,,"GEN PART
 05476 C
 HOURS  10
 QUARTZ",5476,,5476
media_file=fifield%2Fattachments%2Fb0b534743414482c9addd247d3ca241e%2Fa84c8ae7-3e7c-4274-8f50-c567d6973c99%2FWhatsApp_Image_2024-01-16_at_15.28.24_1-15_29_48.jpeg,0,https://nnts.imgix.net/uploadedfiles/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/PredictionImages/f64f886b-70c6-43cb-8c31-d0d1dce2e50e.jpeg?expires=1711738818&or=0&s=88b5ac008a447b87c5484aa55638ae13,https://app.nanonets.com/#/ocr/test/569ee93f-19d2-4d64-9584-e3e57a6d5cc9/8a7fdb66-ed2f-11ee-8f7a-4aca75adb6cb,,DSE Deep Sea Electronics 11567 58m AUTO I Auto Start,11567h,,11567
